File,H:\test-moldex\Assignment-ABS-SINKRAL-F332\Analysis\Run01\Assignment-ABS-SINKRAL-F33201_CSHistory.csv
Title,Power Supply History Record
Time[sec],CC 1 Temperature(oC),Ctrl SN(0), ,CC 2 Temperature(oC),Ctrl SN(0), ,CC 3 Temperature(oC),Ctrl SN(0), ,CC 4 Temperature(oC),Ctrl SN(0), ,CC 5 Temperature(oC),Ctrl SN(0), ,CC 6 Temperature(oC),Ctrl SN(0), ,CC 7 Temperature(oC),Ctrl SN(0), ,CC 8 Temperature(oC),Ctrl SN(0), 
0.230515,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.232618,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.234721,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.236824,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.238927,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.241031,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.243134,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.245237,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.247340,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.249443,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.251547,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.253650,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.255753,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.257856,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.259959,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.262063,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.264166,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.266269,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.268372,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.270896,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.273420,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.275944,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.278468,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.280991,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.283515,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.286039,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.288563,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.291087,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.293611,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.295630,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.297245,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.298860,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.300152,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.301186,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.302220,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.303254,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.304287,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.305321,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.306562,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.307802,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.309291,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.311077,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.312864,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.314650,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.316436,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.318580,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.320723,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.322867,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.325011,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.327154,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.329298,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.331870,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.334443,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.337015,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.339587,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.342160,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.344732,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.347304,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.349877,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.352963,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.356050,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.359137,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.362224,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.365311,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.368397,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.371484,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.374571,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.377658,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.380745,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.383831,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.386918,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.390005,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.393092,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.396179,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.399883,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.404328,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.409662,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.416063,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.423743,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.432961,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.444021,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.457294,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.470567,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.483839,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.497112,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.510385,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.523657,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.536930,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.550203,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.563475,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.576748,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.590021,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.603293,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.616566,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.629839,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.643111,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.656384,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.669657,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.682929,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.696202,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.709475,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.722748,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.736020,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.749293,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.762566,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.775838,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.789111,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.802384,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.815656,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.828929,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.842202,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.855474,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.868747,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.882020,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.895292,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.908565,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.921838,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.937765,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.953692,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.969619,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.978505,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
0.988724,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
1.000476,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
1.013990,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
1.029531,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
1.047404,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
1.067958,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
1.091594,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
1.118777,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
1.150036,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
1.185984,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
1.227325,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
1.274867,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
1.329540,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
1.389680,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
1.455835,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
1.528604,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
1.608651,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
1.696703,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
1.793559,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
1.900101,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
2.017298,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
2.146214,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
2.288022,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
2.444010,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
2.615598,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
2.804344,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
3.004344,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
3.204344,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
3.404344,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
3.604344,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
3.804344,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
4.004344,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
4.204344,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
4.404344,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
4.604344,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
4.804344,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
5.004344,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
5.204344,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
5.404344,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
5.604344,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, ,60.00,0.00, 
